id,Dimer_Name,Dimer_SMILES,Component_Name_A,Component_SMILES_A,Component_Name_B,Component_SMILES_B,Component_A_Energy_Hatree,Component_B_Energy_Hatree,Component_B_Thermal_correction_to_Gibbs_Free_Energy_Hatree,Component_B_Thermal_correction_to_Enthalpy_Hatree,Component_B_Entropy_J_per_mol_K,Component_A_HOMO_Hatree,Component_B_HOMO_Hatree,Component_A_Dipole_Debye,Component_B_Dipole_Debye,Component_A_LUMO_Hatree,Component_B_LUMO_Hatree,Component_B_Gibbs_Free_Energy_Hatree,Component_B_Enthalpy_Hatree,Dimer_Energy_Hatree,Dimer_Thermal_correction_to_Gibbs_Free_Energy_Hatree,Dimer_Thermal_correction_to_Enthalpy_Hatree,Dimer_Entropy_J_per_mol_K,Dimer_HOMO_Hatree,Dimer_LUMO_Hatree,Dimer_Dipole_Debye,Dimer_Gibbs_Free_Energy_Hatree,Dimer_Enthalpy_Hatree,Binding_energy_kJ_per_mol,Software,Source,Theory_Level
7744,K+_electrolyte749,CCC(C)C1CCOC1.[K+],K+,[K+],electrolyte749,CCC(C)C1CCOC1,-599.7431251,-389.6365685,0.186974,0.23292,404.605352,-0.9748,-0.25339,-599.7609368,-389.8498323,-0.21785,0.03181,-389.4495945,-389.4036485,-989.4176742,0.183973,0.236231,460.181424,-0.4082,-0.17739,-989.6552935,-989.2337011999999,-989.1814432,-99.71806529976922,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
7745,K+_electrolyte750,CCC1(C)CCOCC1.[K+],K+,[K+],electrolyte750,CCC1(C)CCOCC1,-599.7431251,-389.6417435,0.188812,0.233623,394.605592,-0.9748,-0.24897,-599.7609368,-389.8552413,-0.21785,0.03697,-389.4529315,-389.4081205,-989.39093,0.185649,0.236234,445.453744,-0.37609,-0.19175,-989.6268848,-989.205281,-989.1546960000001,-15.914205699907,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
7746,K+_electrolyte751,CC(C)CC1CCOC1.[K+],K+,[K+],electrolyte751,CC(C)CC1CCOC1,-599.7431251,-389.6337423,0.185061,0.233512,426.655032,-0.9748,-0.25274,-599.7609368,-389.8482318,-0.21785,0.03539,-389.4486813,-389.4002303,-989.3867367,0.18001,0.236326,495.916968,-0.33509,-0.20074,-989.6208822,-989.2067267,-989.1504107000001,-25.91184714997689,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
7747,K+_electrolyte752,CC(C)C1CCOCC1.[K+],K+,[K+],electrolyte752,CC(C)C1CCOCC1,-599.7431251,-389.6418258,0.18866,0.233838,397.83564,-0.9748,-0.25066,-599.7609368,-389.8556696,-0.21785,0.03828,-389.4531658,-389.4079878,-989.3982981,0.184468,0.236108,454.73804,-0.37903,-0.19139,-989.6341403,-989.2138301,-989.1621901000001,-35.04307359999564,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
7748,K+_electrolyte753,CCCCC1CCOC1.[K+],K+,[K+],electrolyte753,CCCCC1CCOC1,-599.7431251,-389.6287373,0.186777,0.234273,418.245192,-0.9748,-0.2483,-599.7609368,-389.8445678,-0.21785,0.02974,-389.4419603,-389.3944643,-989.3883808,0.182909,0.236746,474.084856,-0.3746,-0.18962,-989.6247982,-989.2054718,-989.1516348,-43.36905919998787,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
7749,K+_electrolyte754,CCCC1CCOCC1.[K+],K+,[K+],electrolyte754,CCCC1CCOCC1,-599.7431251,-389.6372806,0.189295,0.23439,397.099256,-0.9748,-0.25037,-599.7609368,-389.8515909,-0.21785,0.03803,-389.4479856,-389.4028906,-989.3931553,0.183777,0.236703,466.059944,-0.35615,-0.19443,-989.6289624,-989.2093783,-989.1564523,-33.47407479986774,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
7750,K+_electrolyte755,COCCC1CCOC1.[K+],K+,[K+],electrolyte755,COCCC1CCOC1,-599.7431251,-425.530593,0.162293,0.210653,425.860072,-0.9748,-0.24801,-599.7609368,-425.7391983,-0.21785,0.03506,-425.3683,-425.31994,-1025.3158331,0.158972,0.214039,484.921416,-0.34428,-0.17884,-1025.548508,-1025.1568611,-1025.1017941,-110.5729324997642,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
7751,K+_electrolyte756,COCC1CCOCC1.[K+],K+,[K+],electrolyte756,COCC1CCOCC1,-599.7431251,-425.5421862,0.165465,0.21078,399.044816,-0.9748,-0.25119,-599.7609368,-425.7505263,-0.21785,0.04295,-425.3767212,-425.3314062,-1025.3294825,0.16479,0.214847,440.8053200000001,-0.40309,-0.16244,-1025.5647277,-1025.1646925,-1025.1146355,-115.9714855999839,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
7752,K+_electrolyte757,COC1(OC)OCCO1.[K+],K+,[K+],electrolyte757,COC1(OC)OCCO1,-599.7431251,-497.3822343,0.11748,0.16304,401.20376,-0.9748,-0.27333,-599.7609368,-497.579545,-0.21785,0.0394,-497.2647543,-497.2191943,-1097.1773083,0.114982,0.166454,453.265272,-0.42408,-0.16231,-1097.400051,-1097.0623263,-1097.0108543,-136.3918369500355,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
7753,K+_electrolyte758,COC1OCC(C)CO1.[K+],K+,[K+],electrolyte758,COC1OCC(C)CO1,-599.7431251,-461.4681833,0.142171,0.187003,394.7813200000001,-0.9748,-0.26636,-599.7609368,-461.6709701,-0.21785,0.0344,-461.3260123,-461.2811803,-1061.2622813,0.139484,0.190363,448.039456,-0.41401,-0.16246,-1061.4900118,-1061.1227973,-1061.0719183,-133.8293489499385,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
7754,K+_electrolyte759,CCCOC1OCCO1.[K+],K+,[K+],electrolyte759,CCCOC1OCCO1,-599.7431251,-461.4661388,0.139822,0.187167,416.918864,-0.9748,-0.26948,-599.7609368,-461.6697036,-0.21785,0.03828,-461.3263168,-461.2789718,-1061.2340632,0.137691,0.190231,462.670904,-0.39958,-0.18019,-1061.4638753,-1061.0963722,-1061.0438322,-65.11056214995736,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
7755,K+_electrolyte760,CCOC1OCCCO1.[K+],K+,[K+],electrolyte760,CCOC1OCCCO1,-599.7431251,-461.4652191,0.142118,0.187178,396.793824,-0.9748,-0.26938,-599.7609368,-461.6683522,-0.21785,0.03827,-461.3231011,-461.2780411,-1061.2630612,0.139292,0.19068,452.512152,-0.40928,-0.1632,-1061.4921193,-1061.1237692,-1061.0723812,-143.6594834999537,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
7756,K+_electrolyte761,CCOC1OCOCO1.[K+],K+,[K+],electrolyte761,CCOC1OCOCO1,-599.7431251,-497.3827006,0.120415,0.164245,385.961448,-0.9748,-0.28906,-599.7609368,-497.5806154,-0.21785,0.04273,-497.2622856,-497.2184556,-1097.175518,0.116996,0.167402,443.872192,-0.44081,-0.16204,-1097.3978944,-1097.058522,-1097.008116,-130.4671336498607,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
7757,K+_electrolyte762,COCOC1OCCO1.[K+],K+,[K+],electrolyte762,COCOC1OCCO1,-599.7431251,-497.3728122,0.117856,0.164289,408.8814,-0.9748,-0.27089,-599.7609368,-497.5707235,-0.21785,0.04351,-497.2549562,-497.2085232,-1097.1628552,0.115727,0.167516,456.056,-0.41911,-0.1613,-1097.3878378,-1097.0471282,-1096.9953392,-123.1829464498052,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
7758,K+_electrolyte763,CCC1(C)COCOC1.[K+],K+,[K+],electrolyte763,CCC1(C)COCOC1,-599.7431251,-425.5534431,0.166084,0.210381,390.078504,-0.9748,-0.26234,-599.7609368,-425.7613804,-0.21785,0.03434,-425.3873591,-425.3430621,-1025.3329467,0.16303,0.21374,446.554136,-0.41047,-0.17226,-1025.5646241,-1025.1699167,-1025.1192067,-95.51175175018096,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
7759,K+_electrolyte764,CC(C)C1COCOC1.[K+],K+,[K+],electrolyte764,CC(C)C1COCOC1,-599.7431251,-425.5516075,0.165636,0.21037,393.931968,-0.9748,-0.26149,-599.7609368,-425.7597784,-0.21785,0.0344,-425.3859715,-425.3412375,-1025.3307431,0.160706,0.213677,466.4574240000001,-0.40892,-0.17204,-1025.562952,-1025.1700371,-1025.1170661,-94.54556775008322,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
7760,K+_electrolyte765,CCCC1COCOC1.[K+],K+,[K+],electrolyte765,CCCC1COCOC1,-599.7431251,-425.5534838,0.165838,0.210379,392.233264,-0.9748,-0.26281,-599.7609368,-425.7616939,-0.21785,0.03562,-425.3876458,-425.3431048,-1025.3315625,0.162465,0.21363,450.562408,-0.40103,-0.17789,-1025.5639146,-1025.1690975,-1025.1179325,-91.77067679998521,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
7761,K+_electrolyte766,COCC1COCOC1.[K+],K+,[K+],electrolyte766,COCC1COCOC1,-599.7431251,-461.4478382,0.143065,0.187821,394.120248,-0.9748,-0.25923,-599.7609368,-461.6514334,-0.21785,0.03286,-461.3047732,-461.2600172,-1061.1937596,0.138304,0.189925,454.574864,-0.38754,-0.20199,-1061.4193984,-1061.0554556,-1061.0038346,-7.341685649999931,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
7762,K+_electrolyte767,COCC1(C)CCCC1.[K+],K+,[K+],electrolyte767,COCC1(C)CCCC1,-599.7431251,-389.6316404,0.186148,0.233221,414.5298,-0.9748,-0.25846,-599.7609368,-389.8461543,-0.21785,0.03369,-389.4454924,-389.3984194,-989.4088137,0.182922,0.236582,472.5242240000001,-0.40285,-0.17695,-989.6467344,-989.2258917,-989.1722317,-89.39354909992764,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
7763,K+_electrolyte768,COCC1CCCC1C.[K+],K+,[K+],electrolyte768,COCC1CCCC1C,-599.7431251,-389.6316655,0.185794,0.233054,416.165744,-0.9748,-0.25809,-599.7609368,-389.8458394,-0.21785,0.0374,-389.4458715,-389.3986115,-989.4134864,0.183836,0.236498,463.7420080000001,-0.41158,-0.1729,-989.6513031,-989.2296504,-989.1769884,-101.5958228999235,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
7764,K+_electrolyte769,COCC1CCC(C)C1.[K+],K+,[K+],electrolyte769,COCC1CCC(C)C1,-599.7431251,-389.6317892,0.186059,0.2331,414.23692,-0.9748,-0.25843,-599.7609368,-389.8462525,-0.21785,0.03642,-389.4457302,-389.3986892,-989.3900611,0.182272,0.235657,470.105872,-0.38165,-0.18845,-989.6266004,-989.2077891,-989.1544041000001,-39.76792339991638,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
7765,K+_electrolyte770,COCC1CCCCC1.[K+],K+,[K+],electrolyte770,COCC1CCCCC1,-599.7431251,-389.6321918,0.186451,0.233141,411.149128,-0.9748,-0.25969,-599.7609368,-389.8466864,-0.21785,0.04032,-389.4457408,-389.3990508,-989.407987,0.182964,0.236638,472.658112,-0.40525,-0.17738,-989.6461023,-989.2250230000001,-989.1713490000001,-85.77534755004848,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
7766,K+_electrolyte771,COCCC1CCCC1.[K+],K+,[K+],electrolyte771,COCCC1CCCC1,-599.7431251,-389.6312662,0.186007,0.233279,416.278712,-0.9748,-0.25829,-599.7609368,-389.8460184,-0.21785,0.03704,-389.4452592,-389.3979872,-989.4132762,0.183749,0.236472,464.281744,-0.41174,-0.17291,-989.65115,-989.2295272,-989.1768042,-102.0923049499236,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
7767,K+_electrolyte772,CC(C)=O.[K+],K+,[K+],electrolyte772,CC(C)=O,-599.7431251,-193.1246176,0.050819,0.087031,318.887744,-0.9748,-0.25266,-599.7609368,-193.2229198,-0.21785,-0.01868,-193.0737986,-193.0375866,-792.9088547,0.048274,0.090123,368.522536,-0.41446,-0.17773,-793.0285253,-792.8605807,-792.8187317000001,-107.9395559999208,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
7768,K+_electrolyte773,CCC(C)=O.[K+],K+,[K+],electrolyte773,CCC(C)=O,-599.7431251,-232.4300691,0.07745,0.116044,339.857952,-0.9748,-0.25195,-599.7609368,-232.5531686,-0.21785,-0.01733,-232.3526191,-232.3140251,-832.2147042,0.073838,0.119129,398.835616,-0.4113,-0.17674,-832.3597403,-832.1408662,-832.0955752,-108.9845049999689,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
7769,K+_electrolyte774,COC(C)=O.[K+],K+,[K+],electrolyte774,COC(C)=O,-599.7431251,-268.3485544,0.056996,0.093491,321.368856,-0.9748,-0.27372,-599.7609368,-268.465894,-0.21785,0.00744,-268.2915584,-268.2550634,-868.1388602,0.052391,0.096786,390.944592,-0.43361,-0.1717,-868.2787192,-868.0864692,-868.0420742,-123.8729278497347,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
7770,K+_electrolyte775,CC(=O)C(C)C.[K+],K+,[K+],electrolyte775,CC(=O)C(C)C,-599.7431251,-271.7339109,0.104183,0.144885,358.413992,-0.9748,-0.2459,-599.7609368,-271.8808872,-0.21785,-0.01744,-271.6297279,-271.5890259,-871.4764,0.09827,0.147132,430.274192,-0.37322,-0.20498,-871.6463382,-871.37813,-871.329268,0.0,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
7771,K+_electrolyte776,CCC(=O)CC.[K+],K+,[K+],electrolyte776,CCC(=O)CC,-599.7431251,-271.7314852,0.104931,0.145566,357.828232,-0.9748,-0.24469,-599.7609368,-271.8787271,-0.21785,-0.01897,-271.6265542,-271.5859192,-871.5189835,0.099833,0.148349,427.22824,-0.40358,-0.17539,-871.6885136,-871.4191505,-871.3706344999999,-116.5018365998388,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
7772,K+_electrolyte777,CCCC(C)=O.[K+],K+,[K+],electrolyte777,CCCC(C)=O,-599.7431251,-271.7330688,0.104018,0.145193,362.5812560000001,-0.9748,-0.24753,-599.7609368,-271.880305,-0.21785,-0.01921,-271.6290508,-271.5878758,-871.5193307,0.099605,0.147989,426.069272,-0.40894,-0.17575,-871.6894589,-871.4197257,-871.3713416999999,-113.2556683997367,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
7773,K+_electrolyte778,COCC(C)=O.[K+],K+,[K+],electrolyte778,COCC(C)=O,-599.7431251,-307.6284161,0.08097,0.121572,357.535352,-0.9748,-0.24465,-599.7609368,-307.769871,-0.21785,-0.02472,-307.5474461,-307.5068441,-907.4213523,0.078189,0.124848,410.881352,-0.40961,-0.17838,-907.5869359,-907.3431633,-907.2965042999999,-130.7790430498493,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
7774,K+_electrolyte779,CCC(=O)OC.[K+],K+,[K+],electrolyte779,CCC(=O)OC,-599.7431251,-307.6640307,0.082249,0.122968,358.572984,-0.9748,-0.27443,-599.7609368,-307.8067478,-0.21785,0.00504,-307.5817817,-307.5410627,-907.425586,0.077888,0.125521,419.458552,-0.41782,-0.19077,-907.5913271,-907.3476979999999,-907.3000649999999,-48.388490099732,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
7775,K+_electrolyte780,CCOC(C)=O.[K+],K+,[K+],electrolyte780,CCOC(C)=O,-599.7431251,-307.6568902,0.082983,0.122348,346.6444,-0.9748,-0.27148,-599.7609368,-307.7994859,-0.21785,0.00744,-307.5739072,-307.5345422,-907.4485278,0.078964,0.125461,409.458792,-0.43954,-0.17065,-907.6137863,-907.3695637999999,-907.3230668,-127.3695687497416,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
7776,K+_electrolyte781,COC(=O)OC.[K+],K+,[K+],electrolyte781,COC(=O)OC,-599.7431251,-343.5834943,0.060988,0.100132,344.694656,-0.9748,-0.2933,-599.7609368,-343.7200654,-0.21785,0.03647,-343.5225063,-343.4833623,-943.3616946,0.056912,0.103237,407.94,-0.44593,-0.18228,-943.521772,-943.3047826,-943.2584575999999,-92.08993759983582,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
7777,K+_electrolyte782,O=C1CCCC1.[K+],K+,[K+],electrolyte782,O=C1CCCC1,-599.7431251,-270.5314232,0.087918,0.123703,315.122144,-0.9748,-0.24429,-599.7609368,-270.6665539,-0.21785,-0.02264,-270.4435052,-270.4077202,-870.3173564,0.083566,0.126765,380.40928,-0.39833,-0.17601,-870.4736615,-870.2337904,-870.1905914,-112.392666549856,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
7778,K+_electrolyte783,O=C1CCOC1.[K+],K+,[K+],electrolyte783,O=C1CCOC1,-599.7431251,-306.4307723,0.064876,0.100181,310.887936,-0.9748,-0.25286,-599.7609368,-306.5599669,-0.21785,-0.03483,-306.3658963,-306.3305913,-906.2102194,0.060321,0.103104,376.744096,-0.38372,-0.18652,-906.3606003,-906.1498984,-906.1071154,-95.36341099995852,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
7779,K+_electrolyte784,O=C1CCCO1.[K+],K+,[K+],electrolyte784,O=C1CCCO1,-599.7431251,-306.4624147,0.066481,0.101363,307.172544,-0.9748,-0.27363,-599.7609368,-306.5926916,-0.21785,0.00457,-306.3959337,-306.3610517,-906.2518536,0.062234,0.104551,372.643776,-0.43988,-0.17183,-906.4042075,-906.1896196,-906.1473026,-121.5968818998696,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
7780,K+_electrolyte785,O=C1COCO1.[K+],K+,[K+],electrolyte785,O=C1COCO1,-599.7431251,-342.3646481,0.043237,0.077792,304.293952,-0.9748,-0.28611,-599.7609368,-342.4887829,-0.21785,-0.00972,-342.3214111,-342.2868561,-942.146766,0.038858,0.080941,370.57688,-0.41461,-0.1781,-942.2927892,-942.107908,-942.0658249999999,-102.3755963997457,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
7781,K+_electrolyte786,O=C1OCCO1.[K+],K+,[K+],electrolyte786,O=C1OCCO1,-599.7431251,-342.3806734,0.044001,0.078367,302.624536,-0.9748,-0.30221,-599.7609368,-342.5053735,-0.21785,0.0231,-342.3366724,-342.3023064,-942.1696804,0.03948,0.081752,372.246296,-0.44781,-0.17151,-942.3163492,-942.1302003999999,-942.0879283999999,-120.4629284498074,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
7782,K+_electrolyte787,CC(=O)C(C)(C)C.[K+],K+,[K+],electrolyte787,CC(=O)C(C)(C)C,-599.7431251,-311.041724,0.129773,0.173033,380.949016,-0.9748,-0.24636,-599.7609368,-311.212555,-0.21785,-0.01765,-310.911951,-310.868691,-910.8274312,0.125432,0.176198,447.043664,-0.39904,-0.17487,-911.0204317,-910.7019991999999,-910.6512332,-111.7993035498617,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
7783,K+_electrolyte788,CCC(=O)C(C)C.[K+],K+,[K+],electrolyte788,CCC(=O)C(C)C,-599.7431251,-311.0360131,0.130717,0.174217,383.057752,-0.9748,-0.24327,-599.7609368,-311.2075375,-0.21785,-0.02231,-310.9052961,-310.8617961,-910.8261403,0.124923,0.176955,458.194024,-0.40042,-0.17504,-911.0205802,-910.7012173,-910.6491853,-123.4040135499634,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
7784,K+_electrolyte789,CCC(C)C(C)=O.[K+],K+,[K+],electrolyte789,CCC(C)C(C)=O,-599.7431251,-311.0389668,0.12923,0.173785,392.350416,-0.9748,-0.24724,-599.7609368,-311.210796,-0.21785,-0.01686,-310.9097368,-310.8651818,-910.7912079,0.124846,0.176241,452.579096,-0.36841,-0.19694,-910.9843306,-910.6663619,-910.6149669,-23.93405799986624,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
7785,K+_electrolyte790,COC(C)C(C)=O.[K+],K+,[K+],electrolyte790,COC(C)C(C)=O,-599.7431251,-346.9379536,0.106678,0.150269,383.852712,-0.9748,-0.24386,-599.7609368,-347.1037285,-0.21785,-0.02882,-346.8312756,-346.7876846,-946.705811,0.101732,0.153337,454.432608,-0.37237,-0.19303,-946.8961551,-946.6040790000001,-946.5524740000001,-64.93465364995376,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
7786,K+_electrolyte791,CCCC(=O)CC.[K+],K+,[K+],electrolyte791,CCCC(=O)CC,-599.7431251,-311.0378741,0.129873,0.174232,390.630792,-0.9748,-0.24793,-599.7609368,-311.2101309,-0.21785,-0.01923,-310.9080011,-310.8636421,-910.8238261,0.12541,0.177335,457.2442560000001,-0.40219,-0.17474,-911.0187115,-910.6984161,-910.6464911,-112.4420259499105,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
7787,K+_electrolyte792,CCC(=O)COC.[K+],K+,[K+],electrolyte792,CCC(=O)COC,-599.7431251,-346.9333673,0.107626,0.151008,382.02012,-0.9748,-0.24309,-599.7609368,-347.0998025,-0.21785,-0.02729,-346.8257413,-346.7823593,-946.7185782,0.102411,0.153939,453.750616,-0.38176,-0.17609,-946.9071511,-946.6161672000001,-946.5646392,-110.4962678999876,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
7788,K+_electrolyte793,CC(=O)CC(C)C.[K+],K+,[K+],electrolyte793,CC(=O)CC(C)C,-599.7431251,-311.0411763,0.129203,0.173332,388.601552,-0.9748,-0.25161,-599.7609368,-311.2130401,-0.21785,-0.01874,-310.9119733,-310.8678443,-910.8255243,0.124557,0.176761,459.708632,-0.40171,-0.17435,-911.0195618,-910.7009673,-910.6487632999999,-108.2307239497976,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
7789,K+_electrolyte794,CCCCC(C)=O.[K+],K+,[K+],electrolyte794,CCCCC(C)=O,-599.7431251,-311.0376328,0.12978,0.174252,391.618216,-0.9748,-0.2487,-599.7609368,-311.2097878,-0.21785,-0.02071,-310.9078528,-310.8633808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
7790,K+_electrolyte795,COCCC(C)=O.[K+],K+,[K+],electrolyte795,COCCC(C)=O,-599.7431251,-346.9336773,0.106997,0.150758,385.354768,-0.9748,-0.25192,-599.7609368,-347.0995454,-0.21785,-0.02612,-346.8266803,-346.7829193,-946.7346155,0.10447,0.154137,437.361888,-0.40297,-0.1735,-946.9252996,-946.6301455,-946.5804785,-151.7882940499363,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
7791,K+_electrolyte796,CCOCC(C)=O.[K+],K+,[K+],electrolyte796,CCOCC(C)=O,-599.7431251,-346.9358939,0.105697,0.150328,393.02404,-0.9748,-0.24457,-599.7609368,-347.1024968,-0.21785,-0.02295,-346.8301969,-346.7855659,-946.7381144,0.103643,0.153543,439.416232,-0.41367,-0.17271,-946.9280363,-946.6344713999999,-946.5845714,-155.1549726998237,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
7792,K+_electrolyte797,COC(=O)C(C)C.[K+],K+,[K+],electrolyte797,COC(=O)C(C)C,-599.7431251,-346.9701256,0.107934,0.151513,383.75648,-0.9748,-0.27178,-599.7609368,-347.1374431,-0.21785,0.00845,-346.8621916,-346.8186126,-946.7539511,0.103416,0.154708,451.675352,-0.42262,-0.17708,-946.9435187,-946.6505351,-946.5992431,-106.8589001998285,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
7793,K+_electrolyte798,CCCC(=O)OC.[K+],K+,[K+],electrolyte798,CCCC(=O)OC,-599.7431251,-346.9704118,0.108058,0.151659,383.948944,-0.9748,-0.27809,-599.7609368,-347.1376758,-0.21785,0.00714,-346.8623538,-346.8187528,-946.7330641,0.104427,0.154486,440.813688,-0.41834,-0.18856,-946.9248392,-946.6286371,-946.5785781,-51.26866359977313,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
7794,K+_electrolyte799,CCOC(=O)CC.[K+],K+,[K+],electrolyte799,CCOC(=O)CC,-599.7431251,-346.9729135,0.108083,0.151783,384.815032,-0.9748,-0.27324,-599.7609368,-347.1410753,-0.21785,0.00549,-346.8648305,-346.8211305,-946.7361658,0.104075,0.154198,441.378528,-0.41484,-0.18844,-946.9277652,-946.6320908,-946.5819678,-52.84396359982543,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
7795,K+_electrolyte800,COCC(=O)OC.[K+],K+,[K+],electrolyte800,COCC(=O)OC,-599.7431251,-382.8626521,0.085441,0.12836,377.936536,-0.9748,-0.26124,-599.7609368,-383.0239658,-0.21785,0.00196,-382.7772111,-382.7342921,-982.6562216,0.082533,0.131669,432.692544,-0.42521,-0.16754,-982.8417366,-982.5736886,-982.5245526,-132.4417721998599,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
