id,Name,SMILES,Cation_type,Energy_Hatree,Thermal_correction_to_Gibbs_Free_Energy_Hatree,Thermal_correction_to_Enthalpy_Hatree,Entropy_J_per_mol_K,HOMO_Hatree,LUMO_Hatree,Dipole_Debye,Gibbs_Free_Energy_Hatree,Enthalpy_Hatree,HOMO_LUMO_Gap_eV,Software,Source,Theory_Level
2975,c-c113+c-b44+c-b60,C=CC[N+]1(CCC(C)C)CCCCC1,piperidinium,-565.4438501,0.322423,0.381615,521.24272,-0.4189,-0.1545,2.6388,-565.1214271,-565.0622351,7.191679999999999,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
2976,c-c113+c-b47+c-b58,CC(C)(C)[N+]1(CC(=O)O)CCCCC1,piperidinium,-637.3161023,0.279154,0.335088,492.548848,-0.43264,-0.15561,2.8864,-637.0369483000001,-636.9810143,7.535216,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
2977,c-c113+c-b72+c-b79,CCC(C)C[N+]1(CCCO)CCCCC1,piperidinium,-641.8840428,0.349105,0.411449,548.999376,-0.40501,-0.10551,2.6934,-641.5349378,-641.4725938,8.1464,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
2978,c-c113+c-b36+c-b71,CCCCCC[N+]1(c2ccccc2)CCCCC1,piperidinium,-719.0736628,0.364909,0.430689,579.25388,-0.39598,-0.15691,2.5275,-718.7087538,-718.6429737999999,6.502704,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
2979,c-c113+c-b45+c-b75,O=C(O)[N+]1(c2c(Cl)cccc2Cl)CCCCC1,piperidinium,-1590.9664257,0.197187,0.25632,520.71972,-0.41028,-0.21561,3.5888,-1590.7692387,-1590.7101057,5.295024,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
2980,c-c113+c-b30+c-b79,CCCC[N+]1(CCCO)CCCCC1,piperidinium,-602.5814727,0.324231,0.383017,517.673768,-0.41305,-0.10494,2.5281,-602.2572416999999,-602.1984557,8.380592,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
2981,c-c113+c-b39+c-b46,COC[N+]1(c2ccc(C)cc2)CCCCC1,piperidinium,-676.375874,0.287533,0.348378,535.80304,-0.38513,-0.15664,2.3249,-676.0883409999999,-676.0274959999999,6.214927999999999,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
2982,c-c113+c-b19+c-b40,CN(C)[N+]1(CCCF)CCCCC1,piperidinium,-603.2964935,0.274662,0.329595,483.73316,-0.40232,-0.10994,3.409,-603.0218315,-602.9668985,7.952736000000001,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
2983,c-c113+c-b47+c-b53,CC(C)(C)[N+]1(c2cccnc2)CCCCC1,piperidinium,-656.4882271,0.303362,0.359974,498.527784,-0.39126,-0.17399,3.2616,-656.1848651,-656.1282531,5.909744,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
2984,c-c113+c-b35+c-b76,CCC(C)[N+]1(OC)CCCCC1,piperidinium,-523.915302,0.26897,0.322475,471.1644240000001,-0.45446,-0.13136,1.4174,-523.646332,-523.5928269999999,8.788319999999999,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
2985,c-c113+c-b53+c-b56,CCCCCCC[N+]1(c2cccnc2)CCCCC1,piperidinium,-774.4119181,0.379392,0.447954,603.747016,-0.39341,-0.17408,5.285,-774.0325260999999,-773.9639641,5.965775999999999,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
2986,c-c113+c-b11+c-b58,O=C(O)C[N+]1(C(F)(F)F)CCCCC1,piperidinium,-817.1140177,0.173172,0.227437,477.85464,-0.44473,-0.1704,6.1279,-816.9408457,-816.8865807,7.461776,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
2987,c-c113+c-b38+c-b68,C#CC[N+]1(CCCC(C)C)CCCCC1,piperidinium,-603.5002576,0.325051,0.38699,545.438792,-0.42382,-0.13846,3.7423,-603.1752066,-603.1132676000001,7.761791999999998,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
2988,c-c113+c-b41+c-b76,CO[N+]1(C2COC(C)(C)O2)CCCCC1,piperidinium,-712.4543937,0.281103,0.33891,509.04636,-0.40936,-0.14101,4.1082,-712.1732906999999,-712.1154836999999,7.299119999999999,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
2989,c-c113+c-b24+c-b46,Cc1ccc([N+]2(c3ccccc3C)CCCCC2)cc1,piperidinium,-792.874182,0.330376,0.396593,583.1031600000001,-0.37297,-0.1531,1.6962,-792.543806,-792.477589,5.980464,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
2990,c-c113+c-b28+c-b39,C=CCC[N+]1(COC)CCCCC1,piperidinium,-562.0370169,0.273078,0.3298,499.48592,-0.39186,-0.12574,2.0818,-561.7639389,-561.7072169,7.238464,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
2991,c-c113+c-b11+c-b16,N#CCCC[N+]1(C(F)(F)F)CCCCC1,piperidinium,-799.4100105,0.21268,0.269408,499.544496,-0.45101,-0.13268,6.5554,-799.1973305,-799.1406025,8.658576,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
2992,c-c113+c-b36+c-b40,CN(C)[N+]1(c2ccccc2)CCCCC1,piperidinium,-617.1595203,0.275998,0.331391,487.79164,-0.3961,-0.16822,1.1227,-616.8835223000001,-616.8281293,6.198335999999999,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
2993,c-c113+c-b8+c-b10,CC#CC[N+]1(CC)CCCCC1,piperidinium,-485.6010017,0.244252,0.300825,498.184696,-0.40229,-0.12877,0.5659,-485.3567497,-485.3001767,7.439743999999999,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
2994,c-c113+c-b41+c-b70,CC1(C)OCC([N+]2(CCCS(=O)(=O)O)CCCCC2)O1,piperidinium,-1339.7350206,0.339601,0.411704,634.94292,-0.41259,-0.11295,6.3773,-1339.3954196,-1339.3233166,8.150208000000001,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
2995,c-c113+c-b37+c-b48,Cc1cccc([N+]2(CC(C)O)CCCCC2)c1,piperidinium,-715.6914697,0.313568,0.377129,559.7146,-0.3875,-0.16029,2.0377,-715.3779016999999,-715.3143407,6.180112,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
2996,c-c113+c-b78+c-b79,CCCCC[N+]1(CCCO)CCCCC1,piperidinium,-641.8858985,0.349336,0.412235,553.886288,-0.40519,-0.10402,2.009,-641.5365625000001,-641.4736635,8.191824,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
2997,c-c113+c-b6+c-b11,NCC[N+]1(C(F)(F)F)CCCCC1,piperidinium,-723.214763,0.205234,0.257459,459.888544,-0.37548,-0.12614,3.9804,-723.0095289999999,-722.9573039999999,6.782048,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
2998,c-c113+c-b18+c-b51,CCC(=O)[N+]1(C2CCCCC2)CCCCC1,piperidinium,-678.7821789,0.334043,0.394493,532.326136,-0.43828,-0.19597,2.3573,-678.4481359,-678.3876859,6.590832,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
2999,c-c113+c-b46+c-b70,Cc1ccc([N+]2(CCCS(=O)(=O)O)CCCCC2)cc1,piperidinium,-1264.2929165,0.319104,0.390967,632.825816,-0.38914,-0.15699,8.3502,-1263.9738125,-1263.9019495,6.31448,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
3000,c-c113+c-b71+c-b83,CCCCCC[N+]1(CCCCCC)CCCCC1,piperidinium,-723.8862162,0.448541,0.521552,642.93436,-0.42009,-0.10307,6.8747,-723.4376752000001,-723.3646642,8.622944,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
3001,c-c113+c-b10+c-b17,CCCCCCCCCC(=O)[N+]1(CC)CCCCC1,piperidinium,-797.9099918,0.426829,0.502463,666.0342240000001,-0.3912,-0.19761,10.3199,-797.4831628,-797.4075287999999,5.265648,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
3002,c-c113+c-b37+c-b69,CCCCCCCCCC[N+]1(CC(C)O)CCCCC1,piperidinium,-838.4085867,0.477852,0.556168,689.652904,-0.38883,-0.1059,9.0413,-837.9307347,-837.8524187,7.695696,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
3003,c-c113+c-b4+c-b53,OCC[N+]1(c2cccnc2)CCCCC1,piperidinium,-653.1078882,0.253507,0.309119,489.71628,-0.39565,-0.17564,2.4257,-652.8543812,-652.7987692,5.984272,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
3004,c-c113+c-b10+c-b70,CC[N+]1(CCCS(=O)(=O)O)CCCCC1,piperidinium,-1072.5768129,0.275966,0.337711,543.723352,-0.4278,-0.11759,9.3067,-1072.3008469,-1072.2391019,8.437712,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
3005,c-c113+c-b11+c-b81,CCC[N+]1(C(F)(F)F)CCCCC1,piperidinium,-707.1774063,0.216635,0.268829,459.6207680000001,-0.48341,-0.11543,3.0302,-706.9607713,-706.9085773,10.009056,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
3006,c-c113+c-b10+c-b67,CC[N+]1(c2ccc(C)c(F)c2)CCCCC1,piperidinium,-700.4007296,0.276341,0.33582,523.765672,-0.3854,-0.16317,4.6997,-700.1243886,-700.0649096,6.044656,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
3007,c-c89+c-b73,CC(C)C[N+]1(C)CCCCC1,piperidinium,-448.7565531,0.266799,0.318131,452.030992,-0.46994,-0.11764,1.6971,-448.4897541,-448.4384221,9.58256,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
3008,c-c113+c-b9+c-b60,C=CC[N+]1(C(C)F)CCCCC1,piperidinium,-546.7690295,0.235937,0.288187,460.11448,-0.42334,-0.1584,1.7983,-546.5330925,-546.4808425,7.206367999999999,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
3009,c-c113+c-b10+c-b58,CC[N+]1(CC(=O)O)CCCCC1,piperidinium,-558.707381,0.226383,0.278218,456.457664,-0.43913,-0.16645,3.1123,-558.480998,-558.429163,7.416896,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
3010,c-c113+c-b58+c-b69,CCCCCCCCCC[N+]1(CC(=O)O)CCCCC1,piperidinium,-873.1440584,0.432162,0.510215,687.3307840000001,-0.38607,-0.16643,10.4543,-872.7118964,-872.6338433999999,5.974208000000001,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
3011,c-c113+c-b43+c-b61,CCCCCCCC[N+]1(CC#N)CCCCC1,piperidinium,-698.1943994,0.367149,0.434909,596.684424,-0.40701,-0.15538,9.1012,-697.8272503999999,-697.7594904,6.844336,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
3012,c-c113+c-b23+c-b58,O=C(O)C[N+]1(c2cccc(Cl)c2)CCCCC1,piperidinium,-1170.7010044,0.234385,0.29449,529.2801840000001,-0.38525,-0.17056,6.559,-1170.4666194,-1170.4065144,5.839568,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
3013,c-c113+c-b24+c-b70,Cc1ccccc1[N+]1(CCCS(=O)(=O)O)CCCCC1,piperidinium,-1264.2681054,0.320801,0.391233,620.219424,-0.36148,-0.21067,7.1852,-1263.9473044,-1263.8768724,4.102032,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
3014,c-c113+c-b28+c-b69,C=CCC[N+]1(CCCCCCCCCC)CCCCC1,piperidinium,-801.2601028,0.476911,0.556232,698.49788,-0.38498,-0.12244,10.7098,-800.7831918,-800.7038708,7.141088,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
3015,c-c113+c-b8+c-b31,CC#CC[N+]1(CCC(F)(F)F)CCCCC1,piperidinium,-822.6423595,0.246859,0.309358,550.36336,-0.39818,-0.13602,6.1832,-822.3955005,-822.3330015,7.130751999999998,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
3016,c-c113+c-b13+c-b39,COC[N+]1(CCC#N)CCCCC1,piperidinium,-576.8893621,0.241132,0.295937,482.60348,-0.42396,-0.12913,4.3748,-576.6482301,-576.5934251,8.019376000000001,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
3017,c-c113+c-b41+c-b44,CC(C)CC[N+]1(C2COC(C)(C)O2)CCCCC1,piperidinium,-794.5167022,0.382759,0.450096,592.9648480000001,-0.40261,-0.10775,3.7372,-794.1339432000001,-794.0666062,8.020192,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
3018,c-c113+c-b43+c-b73,CC(C)C[N+]1(CC#N)CCCCC1,piperidinium,-540.9759848,0.263192,0.318544,487.423448,-0.47664,-0.1575,4.4505,-540.7127928,-540.6574408,8.680608,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
3019,c-c113+c-b4+c-b86,OCC[N+]1(c2ccc(Cl)cc2Cl)CCCCC1,piperidinium,-1556.2614024,0.243581,0.30467,537.949432,-0.38871,-0.17489,7.0206,-1556.0178214,-1555.9567324,5.815904,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
3020,c-c113+c-b13+c-b23,N#CCC[N+]1(c2cccc(Cl)c2)CCCCC1,piperidinium,-1113.6836483,0.247363,0.307029,525.418352,-0.38466,-0.17203,8.7576,-1113.4362853,-1113.3766193,5.783536,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
3021,c-c113+c-b4+c-b37,CC(O)C[N+]1(CCO)CCCCC1,piperidinium,-599.2018115,0.2749,0.330369,488.46108,-0.41926,-0.10503,1.5037,-598.9269115,-598.8714425,8.547056,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
3022,c-c113+c-b46+c-b79,Cc1ccc([N+]2(CCCO)CCCCC2)cc1,piperidinium,-715.6918724,0.315738,0.378217,550.187632,-0.37724,-0.14749,1.8814,-715.3761344,-715.3136554,6.2492,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
3023,c-c90+c-b18,CCC(=O)[N+]12CCC(CC1)CC2,piperidinium,-521.5677192,0.227719,0.278375,446.072976,-0.45425,-0.20115,2.44,-521.3400002000001,-521.2893442000001,6.88432,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
3024,c-c113+c-b41+c-b46,Cc1ccc([N+]2(C3COC(C)(C)O3)CCCCC2)cc1,piperidinium,-868.3109974,0.348595,0.417224,604.3453280000001,-0.37389,-0.14409,2.2139,-867.9624024,-867.8937734,6.25056,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
3025,c-c90+c-b74,CC(=O)[N+]12CCC(CC1)CC2,piperidinium,-482.2606624,0.202147,0.249334,415.525592,-0.46048,-0.20705,2.3822,-482.0585154,-482.0113284,6.893295999999999,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
3026,c-c113+c-b47+c-b74,CC(=O)[N+]1(C(C)(C)C)CCCCC1,piperidinium,-562.0754466,0.272547,0.327393,482.967488,-0.44853,-0.20269,2.5875,-561.8028995999999,-561.7480535999999,6.686847999999999,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
3027,c-c113+c-b31+c-b76,CO[N+]1(CCC(F)(F)F)CCCCC1,piperidinium,-782.3499861,0.218592,0.273648,484.825184,-0.46293,-0.14287,5.3247,-782.1313941000001,-782.0763381,8.705632,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
3028,c-c113+c-b47+c-b56,CCCCCCC[N+]1(C(C)(C)C)CCCCC1,piperidinium,-684.572832,0.42414,0.491958,597.20324,-0.41258,-0.10449,5.344,-684.148692,-684.080874,8.380047999999999,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
3029,c-c113+c-b46+c-b81,CCC[N+]1(c2ccc(C)cc2)CCCCC1,piperidinium,-640.4692366,0.310817,0.371977,538.572848,-0.38103,-0.15181,2.153,-640.1584196,-640.0972596,6.234783999999999,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
3030,c-c113+c-b47+c-b51,CC(C)(C)[N+]1(C2CCCCC2)CCCCC1,piperidinium,-644.0650939,0.384063,0.441872,509.058912,-0.43343,-0.10679,2.5733,-643.6810309,-643.6232219,8.884608,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
3031,c-c113+c-b38+c-b55,C#CC[N+]1(c2cscn2)CCCCC1,piperidinium,-935.507046,0.198246,0.251949,472.913336,-0.4082,-0.18194,1.9761,-935.3087999999999,-935.255097,6.154272000000001,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
3032,c-c113+c-b20+c-b79,OCCC[N+]1(c2ccc(Cl)c(Cl)c2)CCCCC1,piperidinium,-1595.5582881,0.269029,0.334012,572.237312,-0.3751,-0.16808,9.0349,-1595.2892591,-1595.2242761,5.630944,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
3033,c-c113+c-b8+c-b56,CC#CC[N+]1(CCCCCCC)CCCCC1,piperidinium,-682.1216899,0.373697,0.445745,634.457576,-0.39662,-0.12389,5.3394,-681.7479929,-681.6759449,7.418255999999999,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
3034,c-c113+c-b29+c-b39,COC[N+]1(C(C)C)CCCCC1,piperidinium,-523.9647666,0.269655,0.323827,477.03876,-0.42227,-0.10593,1.5183,-523.6951116,-523.6409395999999,8.604447999999998,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
3035,c-c113+c-b31+c-b41,CC1(C)OCC([N+]2(CCC(F)(F)F)CCCCC2)O1,piperidinium,-1013.6649961,0.306629,0.372564,580.626232,-0.41016,-0.1091,4.606,-1013.3583671,-1013.2924321,8.188832,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
3036,c-c113+c-b45+c-b83,CCCCCC[N+]1(C(=O)O)CCCCC1,piperidinium,-676.6198032,0.303524,0.364578,537.639816,-0.42654,-0.17815,5.2611,-676.3162791999999,-676.2552251999999,6.756207999999999,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
3037,c-c113+c-b48+c-b74,CC(=O)[N+]1(c2cccc(C)c2)CCCCC1,piperidinium,-675.185234,0.264406,0.323865,523.594128,-0.38995,-0.19904,2.6279,-674.920828,-674.8613690000001,5.192752,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
3038,c-c113+c-b39+c-b73,COC[N+]1(CC(C)C)CCCCC1,piperidinium,-563.2700178,0.295002,0.352726,508.31416,-0.42188,-0.10713,2.1939,-562.9750158,-562.9172918,8.5612,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
3039,c-c113+c-b11+c-b53,FC(F)(F)[N+]1(c2cccnc2)CCCCC1,piperidinium,-836.3024968,0.198753,0.252796,475.900712,-0.40446,-0.19277,5.0328,-836.1037438,-836.0497008,5.757968,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
3040,c-c113+c-b29+c-b48,Cc1cccc([N+]2(C(C)C)CCCCC2)c1,piperidinium,-640.4717185,0.31034,0.371673,540.100008,-0.38064,-0.15339,2.1697,-640.1613785,-640.1000455,6.1812,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
3041,c-c113+c-b37+c-b43,CC(O)C[N+]1(CC#N)CCCCC1,piperidinium,-576.8995882,0.241642,0.295501,474.27732,-0.43675,-0.153,3.3316,-576.6579462000001,-576.6040872000001,7.718000000000002,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
3042,c-c113+c-b19+c-b41,CC1(C)OCC([N+]2(CCCF)CCCCC2)O1,piperidinium,-815.1555009,0.324181,0.38684,551.769184,-0.40542,-0.10449,3.9658,-814.8313199,-814.7686609,8.185296000000001,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
3043,c-c113+c-b61+c-b76,CCCCCCCC[N+]1(OC)CCCCC1,piperidinium,-681.1267742,0.371932,0.438804,588.872896,-0.40123,-0.13901,8.5223,-680.7548422,-680.6879702,7.132384,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
3044,c-c113+c-b16+c-b79,N#CCCC[N+]1(CCCO)CCCCC1,piperidinium,-655.5098436,0.296557,0.354896,513.7282560000001,-0.40147,-0.12281,5.61,-655.2132866,-655.1549475999999,7.579552000000001,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
3045,c-c113+c-b13+c-b56,CCCCCCC[N+]1(CCC#N)CCCCC1,piperidinium,-698.19941,0.367207,0.435332,599.914472,-0.41402,-0.12585,8.6056,-697.8322029999999,-697.7640779999999,7.838224000000001,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
3046,c-c113+c-b20+c-b58,O=C(O)C[N+]1(c2ccc(Cl)c(Cl)c2)CCCCC1,piperidinium,-1630.2965419,0.222983,0.286351,558.015896,-0.38208,-0.17602,9.7688,-1630.0735589,-1630.0101909,5.604831999999999,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
3047,c-c113+c-b74+c-b77,CC(=O)[N+]1(CC(F)(F)F)CCCCC1,piperidinium,-781.2016478,0.194497,0.24987,487.615912,-0.47023,-0.21429,5.9377,-781.0071508000001,-780.9517778000001,6.961567999999998,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
3048,c-c113+c-b16+c-b38,C#CC[N+]1(CCCC#N)CCCCC1,piperidinium,-577.816218,0.244869,0.301503,498.724432,-0.42875,-0.14422,4.6487,-577.571349,-577.514715,7.739216000000002,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
3049,c-c113+c-b28+c-b86,C=CCC[N+]1(c2ccc(Cl)cc2Cl)CCCCC1,piperidinium,-1558.421299,0.26777,0.332812,572.764496,-0.3828,-0.17926,6.7442,-1558.153529,-1558.088487,5.536287999999999,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
3050,c-c113+c-b22+c-b39,COC[N+]1(c2ccc(Cl)cc2)CCCCC1,piperidinium,-1096.6612913,0.251172,0.311944,535.1587040000001,-0.38482,-0.17039,5.6361,-1096.4101193,-1096.3493473,5.832495999999999,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
3051,c-c113+c-b25+c-b30,CCCC[N+]1(N2CCC(C)CC2)CCCCC1,piperidinium,-699.3830724,0.394484,0.458262,561.6308720000001,-0.36632,-0.10835,3.3553,-698.9885883999999,-698.9248104,7.016783999999999,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
3052,c-c113+c-b6+c-b41,CC1(C)OCC([N+]2(CCN)CCCCC2)O1,piperidinium,-731.9622728,0.321858,0.382374,532.899344,-0.3883,-0.10515,4.4042,-731.6404148,-731.5798988,7.701680000000001,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
3053,c-c113+c-b8+c-b74,CC#CC[N+]1(C(C)=O)CCCCC1,piperidinium,-559.6102593,0.223213,0.281633,514.4353520000001,-0.4079,-0.20123,2.3199,-559.3870463000001,-559.3286263,5.621423999999999,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
3054,c-c113+c-b45+c-b86,O=C(O)[N+]1(c2ccc(Cl)cc2Cl)CCCCC1,piperidinium,-1590.9787598,0.196463,0.256455,528.284392,-0.40387,-0.19258,3.895,-1590.7822968,-1590.7223048,5.747088,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
